customer_id,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,is_senior,has_partner,num_products,churned
CUST00892,52,one_year,none,bank_transfer,26.97,1270.67,1,0.0,0,1,4,1
CUST00787,3,month_to_month,fiber,bank_transfer,69.03,222.41,3,243.8,0,0,4,1
CUST00482,60,month_to_month,fiber,electronic_check,77.52,4638.51,1,303.1,0,1,1,0
CUST00357,11,month_to_month,fiber,mailed_check,80.05,794.39,1,483.3,0,0,1,1
CUST00662,53,month_to_month,dsl,credit_card,53.58,2736.92,1,92.8,0,1,5,0
CUST00225,52,two_year,dsl,credit_card,48.88,2438.53,1,97.7,0,1,5,0
CUST00760,53,month_to_month,fiber,electronic_check,75.75,3724.65,0,220.7,1,1,4,0
CUST00093,61,month_to_month,none,electronic_check,30.15,1789.2,2,0.0,0,1,2,0
CUST00152,21,month_to_month,fiber,bank_transfer,81.9,1660.03,3,168.0,0,0,1,0
CUST00978,42,month_to_month,dsl,electronic_check,45.0,1773.55,4,372.0,0,0,2,1
CUST00318,53,two_year,dsl,bank_transfer,59.18,3351.49,1,183.8,0,1,1,0
CUST00449,38,month_to_month,none,bank_transfer,32.25,1173.22,0,0.0,0,0,3,0
CUST00804,67,one_year,dsl,electronic_check,63.03,3969.4,4,474.5,0,1,2,0
CUST00746,27,two_year,dsl,electronic_check,57.8,1447.5,3,188.7,0,0,1,0
CUST00523,14,two_year,dsl,electronic_check,45.0,588.0,0,391.1,0,0,2,1
CUST00280,6,month_to_month,dsl,credit_card,55.08,330.59,3,124.5,0,0,2,1
CUST00584,4,one_year,dsl,electronic_check,45.0,195.19,0,140.4,0,0,4,0
CUST00765,26,two_year,dsl,electronic_check,66.64,1785.68,4,168.7,0,1,2,1
CUST00605,60,month_to_month,fiber,electronic_check,66.73,3934.62,1,257.8,0,1,4,0
CUST00350,12,month_to_month,dsl,credit_card,51.1,624.68,1,304.2,0,1,2,1
CUST00928,22,month_to_month,fiber,bank_transfer,74.77,1554.96,1,169.8,0,0,1,1
CUST00375,64,month_to_month,dsl,mailed_check,61.08,4260.61,0,312.8,0,0,2,1
CUST00401,72,two_year,dsl,electronic_check,55.34,4061.65,0,61.6,0,1,2,0
CUST00705,10,one_year,none,bank_transfer,30.49,327.23,3,0.0,1,0,4,1
CUST00258,8,month_to_month,dsl,bank_transfer,52.81,391.32,1,201.7,0,0,3,0
CUST00945,10,two_year,fiber,credit_card,65.46,673.71,2,353.6,0,1,1,0
CUST00852,58,month_to_month,none,mailed_check,29.37,1617.18,1,0.0,0,0,2,0
CUST00073,34,month_to_month,fiber,electronic_check,81.18,2857.14,1,106.9,0,1,2,1
CUST00196,7,month_to_month,fiber,bank_transfer,75.63,488.26,1,315.6,0,0,2,1
CUST00484,58,month_to_month,fiber,electronic_check,75.14,4127.71,0,238.0,0,1,3,1
CUST00856,62,one_year,dsl,credit_card,46.61,3002.56,0,219.0,0,1,3,0
CUST00138,3,month_to_month,none,mailed_check,22.64,67.19,3,0.0,1,1,1,1
CUST00495,21,one_year,dsl,electronic_check,66.25,1366.76,1,221.1,0,1,4,0
CUST00773,1,two_year,fiber,credit_card,78.65,83.43,1,224.8,0,0,1,1
CUST00551,58,month_to_month,fiber,electronic_check,78.76,4889.35,1,286.9,0,1,1,0
CUST00463,54,month_to_month,none,electronic_check,23.51,1392.39,1,0.0,0,1,4,0
CUST00202,66,one_year,fiber,mailed_check,68.6,4763.1,2,140.7,0,1,4,0
CUST00313,9,month_to_month,dsl,bank_transfer,45.19,443.75,1,216.4,0,0,1,1
CUST00291,59,month_to_month,fiber,credit_card,79.89,4616.73,1,166.1,0,1,1,1
CUST00190,22,one_year,fiber,mailed_check,77.72,1592.72,1,494.0,0,0,1,0
CUST00764,68,month_to_month,fiber,mailed_check,71.83,4846.11,1,321.9,0,0,2,1
CUST00113,41,month_to_month,dsl,electronic_check,59.76,2304.48,2,204.0,0,0,3,0
CUST00950,21,month_to_month,fiber,electronic_check,76.21,1554.74,2,247.3,0,1,4,1
CUST00184,51,month_to_month,dsl,electronic_check,60.81,3150.47,2,298.4,0,0,4,1
CUST00153,67,month_to_month,none,electronic_check,23.49,1501.83,1,0.0,0,1,3,0
CUST00825,45,two_year,none,electronic_check,32.4,1496.56,2,0.0,0,1,3,0
CUST00326,17,month_to_month,dsl,credit_card,53.82,898.22,1,164.9,0,1,4,1
CUST00704,13,month_to_month,dsl,electronic_check,73.21,866.89,0,138.5,0,0,4,0
CUST00045,5,two_year,dsl,electronic_check,66.23,334.98,2,104.6,1,1,3,0
CUST00445,37,month_to_month,fiber,bank_transfer,92.15,3301.37,0,382.3,0,1,1,0
CUST00788,50,month_to_month,fiber,electronic_check,66.43,3598.48,2,80.5,0,0,3,1
CUST00007,7,two_year,none,electronic_check,21.62,139.6,1,0.0,1,0,1,0
CUST00251,13,month_to_month,fiber,bank_transfer,85.69,1206.68,0,105.1,0,1,1,1
CUST00824,47,one_year,fiber,mailed_check,75.27,3192.59,2,82.6,0,0,5,0
CUST00076,35,month_to_month,none,bank_transfer,20.0,737.77,3,0.0,0,0,4,0
CUST00513,61,month_to_month,dsl,bank_transfer,57.57,3410.18,0,439.4,0,0,2,0
CUST00941,50,two_year,fiber,electronic_check,78.78,3930.67,2,76.4,0,1,2,1
CUST00392,13,month_to_month,dsl,mailed_check,54.43,735.31,0,439.1,0,0,4,1
CUST00896,45,two_year,none,credit_card,36.38,1557.09,1,0.0,0,1,3,0
CUST00433,60,two_year,fiber,electronic_check,72.6,4740.35,1,70.9,0,0,3,0
CUST00069,6,one_year,fiber,electronic_check,68.23,391.67,1,240.4,0,0,2,1
CUST00168,13,month_to_month,dsl,bank_transfer,62.41,780.5,4,233.6,0,1,2,1
CUST00905,34,month_to_month,dsl,credit_card,45.0,1615.41,1,167.0,0,1,2,1
CUST00731,53,two_year,dsl,mailed_check,62.8,3158.72,0,248.0,0,0,1,0
CUST00555,71,month_to_month,fiber,mailed_check,72.57,4841.44,3,271.9,0,0,5,0
CUST00367,34,one_year,none,mailed_check,36.06,1264.27,3,0.0,0,1,4,0
CUST00346,19,month_to_month,fiber,electronic_check,97.76,1738.16,1,232.9,0,0,5,1
CUST00585,30,month_to_month,fiber,electronic_check,76.76,2308.77,0,211.9,0,0,3,1
CUST00536,12,one_year,fiber,electronic_check,66.19,795.32,1,32.4,0,0,2,0
CUST00399,21,month_to_month,fiber,electronic_check,65.27,1333.24,3,185.1,0,0,1,1
CUST00186,33,month_to_month,dsl,credit_card,57.91,2029.86,1,1082.4,1,1,3,0
CUST00349,14,month_to_month,dsl,credit_card,51.43,778.91,2,142.6,0,1,2,1
CUST00616,47,month_to_month,fiber,credit_card,77.19,3765.34,1,488.9,0,1,1,1
CUST00920,46,month_to_month,none,bank_transfer,32.08,1529.34,2,0.0,0,1,2,0
CUST00212,52,one_year,dsl,electronic_check,45.0,2446.24,4,352.9,0,1,1,1
CUST00580,8,two_year,fiber,bank_transfer,67.04,500.77,2,434.4,0,1,2,0
CUST00503,70,month_to_month,fiber,bank_transfer,69.19,4514.56,1,423.9,0,1,1,0
CUST00538,9,month_to_month,dsl,credit_card,55.1,505.9,2,476.2,1,0,3,1
CUST00197,25,two_year,none,mailed_check,29.51,683.51,0,0.0,0,1,3,0
CUST00176,34,month_to_month,dsl,credit_card,45.0,1646.92,1,311.9,0,0,5,1
